date,portfolio_value,capital,holdings,price,daily_return,buy_hold_value
2025-12-26 00:00:00,8757.78760749236,8757.78760749236,0.0,87229.78066010943,0.0,10331.150811405943
2025-12-27 00:00:00,8757.78760749236,8757.78760749236,0.0,87305.95655961394,0.0,10340.172784177399
2025-12-28 00:00:00,8757.78760749236,8757.78760749236,0.0,87807.003210775,0.0,10399.514771254779
2025-12-29 00:00:00,8757.78760749236,8757.78760749236,0.0,87822.90829076794,0.0,10401.398506131
2025-12-30 00:00:00,8757.78760749236,8757.78760749236,0.0,87156.56266080117,0.0,10322.479160655032
2025-12-31 00:00:00,8757.78760749236,8757.78760749236,0.0,88414.62856073362,0.0,10471.479518612288
2026-01-01 00:00:00,8757.78760749236,8757.78760749236,0.0,87520.18048742875,0.0,10365.544620365892
2026-01-02 00:00:00,8757.78760749236,8757.78760749236,0.0,88727.67004249741,0.0,10508.554915728431
2026-01-03 00:00:00,8757.78760749236,8757.78760749236,0.0,89926.27924953419,0.0,10650.513457732417
2026-01-04 00:00:00,8757.78760749236,8757.78760749236,0.0,90593.85443180417,0.0,10729.578426528527
2026-01-05 00:00:00,8757.78760749236,8757.78760749236,0.0,91373.21588108438,0.0,10821.882919422798
2026-01-06 00:00:00,8757.78760749236,8757.78760749236,0.0,93926.7956485658,0.0,11124.318824765729
2026-01-07 00:00:00,8757.78760749236,8757.78760749236,0.0,93666.86387314305,0.0,11093.533531575176
2026-01-08 00:00:00,8757.78760749236,8757.78760749236,0.0,91257.15544035907,0.0,10808.137179065574
2026-01-09 00:00:00,8757.78760749236,8757.78760749236,0.0,90983.51578142625,0.0,10775.728378275027
2026-01-10 00:00:00,8749.029819884869,0.0,0.09666913332759179,90504.89560340019,-0.0010000000000000009,10719.04249412915
2026-01-11 00:00:00,8742.951600713217,0.0,0.09666913332759179,90442.01907847001,-0.0006947306497729899,10711.59564677226
2026-01-12 00:00:00,8779.429399522049,0.0,0.09666913332759179,90819.36598904192,0.004172252172350621,10756.287124978844
2026-01-13 00:00:00,8809.938486420511,0.0,0.09666913332759179,91134.96917951507,0.003475064894322477,10793.665920760113
2026-01-14 00:00:00,9208.744397263734,0.0,0.09666913332759179,95260.4422971001,0.04526772933294998,11282.270668171368
2026-01-15 00:00:00,9377.658094887538,0.0,0.09666913332759179,97007.78078881276,0.018342750144525022,11489.218540100539
2026-01-16 00:00:00,9240.102479976105,0.0,0.09666913332759179,95584.82797878512,-0.014668439979318992,11320.689627535796
2026-01-17 00:00:00,9233.456452030852,0.0,0.09666913332759179,95516.07771987123,-0.0007192591164064677,11312.547118317183
2026-01-18 00:00:00,9193.189331102209,0.0,0.09666913332759179,95099.53192554631,-0.00436100187809807,11263.213079088127
2026-01-19 00:00:00,9062.99281408458,0.0,0.09666913332759179,93752.70577188236,-0.014162279523293408,11103.700307131667
2026-01-20 00:00:00,8947.546433571228,0.0,0.09666913332759179,92558.46334372147,-0.01273821825544652,10962.258949176356
2026-01-21 00:00:00,8528.588630223985,8528.588630223985,0.0,88312.84053255555,-0.04682376408523692,10459.424146445292
2026-01-22 00:00:00,8528.588630223985,8528.588630223985,0.0,89354.34377512129,0.0,10582.77567831995
2026-01-23 00:00:00,8528.588630223985,8528.588630223985,0.0,89443.39744146909,0.0,10593.322842950944
2026-01-24 00:00:00,8528.588630223985,8528.588630223985,0.0,89412.39849953113,0.0,10589.65145066116
2026-01-25 00:00:00,8528.588630223985,8528.588630223985,0.0,89170.87364531498,0.0,10561.046200542136
2026-01-26 00:00:00,8528.588630223985,8528.588630223985,0.0,86548.32213469829,0.0,10250.4415542639
2026-01-27 00:00:00,8528.588630223985,8528.588630223985,0.0,88307.8612070438,0.0,10458.834414791585
2026-01-28 00:00:00,8528.588630223985,8528.588630223985,0.0,89204.22239644526,0.0,10564.995894954889
2026-01-29 00:00:00,8528.588630223985,8528.588630223985,0.0,89162.09701574955,0.0,10560.006731189238
2026-01-30 00:00:00,8528.588630223985,8528.588630223985,0.0,84570.40906135936,0.0,10016.18533926621
2026-01-31 00:00:00,8528.588630223985,8528.588630223985,0.0,84141.77856967277,0.0,9965.420036195737
2026-02-01 00:00:00,8528.588630223985,8528.588630223985,0.0,78725.85853884545,0.0,9323.979851461
2026-02-02 00:00:00,8528.588630223985,8528.588630223985,0.0,76937.06406636834,0.0,9112.122096851037
2026-02-03 00:00:00,8528.588630223985,8528.588630223985,0.0,78767.65815345927,0.0,9328.930432778137
2026-02-04 00:00:00,8528.588630223985,8528.588630223985,0.0,75638.95670207398,0.0,8958.37938595076
2026-02-05 00:00:00,8528.588630223985,8528.588630223985,0.0,73172.29203248928,0.0,8666.237361635203
2026-02-06 00:00:00,8528.588630223985,8528.588630223985,0.0,62853.69038445987,0.0,7444.142923452536
2026-02-07 00:00:00,8528.588630223985,8528.588630223985,0.0,70523.95417035831,0.0,8352.578681696055
2026-02-08 00:00:00,8528.588630223985,8528.588630223985,0.0,69296.80677355142,0.0,8207.240189173239
2026-02-09 00:00:00,8528.588630223985,8528.588630223985,0.0,70542.37329463876,0.0,8354.760170051468
2026-02-10 00:00:00,8528.588630223985,8528.588630223985,0.0,70096.40692272567,0.0,8301.94167377435
2026-02-11 00:00:00,8528.588630223985,8528.588630223985,0.0,68779.90981269129,0.0,8146.020953996994
2026-02-12 00:00:00,8528.588630223985,8528.588630223985,0.0,66937.58141157958,0.0,7927.8228522479485
2026-02-13 00:00:00,8528.588630223985,8528.588630223985,0.0,66184.57765470445,0.0,7838.640060373869
2026-02-14 00:00:00,8528.588630223985,8528.588630223985,0.0,68838.87490510389,0.0,8153.00454673004
2026-02-15 00:00:00,8528.588630223985,8528.588630223985,0.0,69765.59638824302,0.0,8262.761780211866
2026-02-16 00:00:00,8528.588630223985,8528.588630223985,0.0,68716.58337486399,0.0,8138.520820732964
2026-02-17 00:00:00,8528.588630223985,8528.588630223985,0.0,68907.78353606178,0.0,8161.165812908243
2026-02-18 00:00:00,8528.588630223985,8528.588630223985,0.0,67489.45540267964,0.0,7993.184628785748
2026-02-19 00:00:00,8528.588630223985,8528.588630223985,0.0,66456.3537620677,0.0,7870.828149474391
2026-02-20 00:00:00,8528.588630223985,8528.588630223985,0.0,66918.68417467622,0.0,7925.584738121213
2026-02-21 00:00:00,8528.588630223985,8528.588630223985,0.0,67970.29403133177,0.0,8050.13325746465
2026-02-22 00:00:00,8528.588630223985,8528.588630223985,0.0,67977.90904199042,0.0,8051.035149260661
2026-02-23 00:00:00,8528.588630223985,8528.588630223985,0.0,67585.11718938159,0.0,8004.514433100598
2026-02-24 00:00:00,8528.588630223985,8528.588630223985,0.0,64577.553200674425,0.0,7648.310429064893
2026-02-25 00:00:00,8528.588630223985,8528.588630223985,0.0,64074.11098528222,0.0,7588.684720818401
2026-02-26 00:00:00,8528.588630223985,8528.588630223985,0.0,67947.39185585188,0.0,8047.420814225638
2026-02-27 00:00:00,8528.588630223985,8528.588630223985,0.0,67469.06040327046,0.0,7990.769125581448
2026-02-28 00:00:00,8528.588630223985,8528.588630223985,0.0,65883.99096235317,0.0,7803.039759340407
2026-02-28 04:56:51,8528.588630223985,8528.588630223985,0.0,65689.08178389959,0.0,7779.955485805692
